customer_id,tenure,monthly_charges,total_charges,num_support_tickets,avg_monthly_usage,contract_type,payment_method,churn
CUST-001235,25,107.63,2480.62,0,279,one_year,credit_card,0
CUST-001236,0,33.65,0.0,1,23,one_year,auto_pay,0
CUST-001237,9,52.02,449.31,1,61,monthly,auto_pay,0
CUST-001238,21,56.83,1271.19,0,242,monthly,credit_card,0
CUST-001239,2,73.72,153.36,0,312,monthly,bank_transfer,1
CUST-001240,37,49.69,1657.26,4,129,one_year,auto_pay,1
CUST-001241,56,26.06,1367.0,1,189,monthly,credit_card,0
CUST-001242,70,56.89,4181.54,0,370,monthly,mailed_check,0
CUST-001243,35,45.45,1560.15,3,484,monthly,mailed_check,0
CUST-001244,63,58.59,3341.4,1,250,two_year,auto_pay,0
CUST-001245,71,39.7,3080.23,1,213,monthly,credit_card,1
CUST-001246,62,46.19,2664.02,2,186,monthly,auto_pay,1
CUST-001247,33,82.7,2734.81,1,76,monthly,mailed_check,0
CUST-001248,23,58.82,1284.76,0,35,one_year,credit_card,1
CUST-001249,71,54.54,4056.25,0,418,monthly,mailed_check,0
CUST-001250,17,73.39,1316.68,4,28,two_year,mailed_check,1
CUST-001251,30,97.19,2855.77,0,412,monthly,credit_card,1
CUST-001252,5,57.89,298.62,1,131,monthly,credit_card,1
CUST-001253,57,78.75,4856.0,2,350,monthly,auto_pay,0
CUST-001254,47,116.62,5826.24,1,476,monthly,mailed_check,1
CUST-001255,6,72.2,425.83,1,376,monthly,mailed_check,1
CUST-001256,16,110.98,1754.9,0,367,one_year,auto_pay,0
CUST-001257,40,99.37,4282.35,0,139,monthly,auto_pay,0
CUST-001258,39,25.87,914.97,3,303,one_year,auto_pay,0
CUST-001259,58,62.91,3300.55,0,324,monthly,auto_pay,0
CUST-001260,19,89.83,1606.34,1,218,one_year,mailed_check,0
CUST-001261,67,118.67,8471.87,0,28,monthly,credit_card,0
CUST-001262,32,65.84,1960.75,1,457,monthly,credit_card,0
CUST-001263,60,29.28,1681.36,0,106,monthly,credit_card,0
CUST-001264,17,76.2,1328.84,2,486,two_year,mailed_check,0
CUST-001265,2,32.66,61.19,2,466,two_year,auto_pay,0
CUST-001266,4,95.15,365.61,0,19,one_year,credit_card,0
CUST-001267,27,70.77,1898.15,3,372,two_year,credit_card,0
CUST-001268,69,92.34,6024.99,0,320,monthly,bank_transfer,0
CUST-001269,3,106.94,352.42,2,123,monthly,credit_card,1
CUST-001270,26,82.89,2010.08,1,408,monthly,auto_pay,1
CUST-001271,7,81.24,608.48,5,64,two_year,bank_transfer,0
CUST-001272,68,95.46,6452.46,1,131,monthly,bank_transfer,0
CUST-001273,49,104.25,4729.34,0,474,monthly,credit_card,0
CUST-001274,55,106.91,5431.39,1,373,one_year,auto_pay,0
CUST-001275,52,23.64,1229.35,3,64,monthly,mailed_check,0
CUST-001276,47,75.62,3450.02,0,80,one_year,auto_pay,0
CUST-001277,56,41.63,2207.54,1,135,monthly,mailed_check,0
CUST-001278,0,106.03,0.0,0,44,one_year,mailed_check,0
CUST-001279,63,84.84,5305.77,2,99,two_year,mailed_check,0
CUST-001280,54,62.02,3636.3,0,290,one_year,auto_pay,0
CUST-001281,53,38.81,1918.7,1,13,monthly,credit_card,0
CUST-001282,28,53.9,1413.66,0,150,monthly,bank_transfer,0
CUST-001283,58,90.38,5342.72,1,163,monthly,bank_transfer,1
CUST-001284,27,40.44,1041.63,1,485,monthly,auto_pay,0
CUST-001285,3,29.36,82.53,1,487,one_year,mailed_check,0
CUST-001286,66,108.8,6598.7,1,424,monthly,auto_pay,0
CUST-001287,17,96.42,1500.23,1,177,monthly,bank_transfer,1
CUST-001288,7,39.98,294.03,0,268,monthly,mailed_check,0
CUST-001289,45,49.23,2118.83,1,257,two_year,auto_pay,0
CUST-001290,17,117.21,2183.23,0,431,monthly,mailed_check,1
CUST-001291,62,90.82,5273.98,0,375,monthly,auto_pay,0
CUST-001292,32,81.05,2518.1,3,454,monthly,auto_pay,0
CUST-001293,0,50.76,0.0,2,280,monthly,bank_transfer,1
CUST-001294,69,49.91,3443.9,2,460,two_year,bank_transfer,0
CUST-001295,37,23.95,951.84,1,374,monthly,bank_transfer,1
CUST-001296,19,92.85,1882.27,0,372,one_year,bank_transfer,0
CUST-001297,49,24.32,1074.88,1,334,one_year,auto_pay,0
CUST-001298,38,20.49,764.49,0,174,one_year,bank_transfer,0
CUST-001299,2,92.95,198.09,3,308,one_year,credit_card,0
CUST-001300,55,114.89,5687.3,3,184,one_year,credit_card,0
CUST-001301,29,95.65,2792.51,1,328,monthly,mailed_check,1
CUST-001302,51,67.16,3260.39,3,134,monthly,bank_transfer,1
CUST-001303,65,68.6,4381.21,1,401,one_year,auto_pay,0
CUST-001304,44,63.61,2754.23,3,289,one_year,mailed_check,0
CUST-001305,49,52.46,2514.89,1,357,monthly,credit_card,0
CUST-001306,18,72.17,1400.89,3,118,monthly,mailed_check,0
CUST-001307,17,63.12,1080.87,2,397,monthly,auto_pay,1
CUST-001308,30,79.82,2587.96,3,403,monthly,auto_pay,1
CUST-001309,62,109.81,7116.96,0,81,monthly,bank_transfer,0
CUST-001310,38,119.5,4405.79,1,181,monthly,auto_pay,0
CUST-001311,25,27.87,695.85,2,342,monthly,credit_card,0
CUST-001312,56,58.47,3202.19,3,438,one_year,bank_transfer,0
CUST-001313,62,38.07,2515.45,1,371,one_year,mailed_check,0
CUST-001314,65,55.21,3364.43,0,241,one_year,bank_transfer,0
CUST-001315,21,48.75,1113.11,2,156,one_year,auto_pay,0
CUST-001316,51,37.45,1940.67,0,455,monthly,mailed_check,0
CUST-001317,43,96.41,4238.29,1,438,monthly,auto_pay,0
CUST-001318,32,69.63,2235.65,2,449,one_year,bank_transfer,0
CUST-001319,28,111.92,3167.92,1,159,one_year,mailed_check,0
CUST-001320,8,23.26,192.32,2,223,one_year,mailed_check,0
CUST-001321,20,26.7,550.56,1,129,one_year,auto_pay,0
CUST-001322,40,60.33,2275.24,0,477,one_year,credit_card,0
CUST-001323,64,28.03,1823.5,1,434,one_year,bank_transfer,0
CUST-001324,63,46.27,2830.26,1,94,one_year,bank_transfer,0
CUST-001325,13,118.6,1584.05,1,131,one_year,credit_card,0
CUST-001326,49,40.9,2023.27,1,280,monthly,bank_transfer,0
CUST-001327,6,39.81,223.56,3,213,monthly,credit_card,1
CUST-001328,49,77.36,3968.6,1,235,monthly,auto_pay,0
CUST-001329,24,69.8,1660.8,3,190,monthly,bank_transfer,0
CUST-001330,32,78.04,2522.97,1,340,one_year,auto_pay,0
CUST-001331,52,57.67,3102.39,0,450,monthly,bank_transfer,0
CUST-001332,31,102.68,3280.4,1,459,monthly,auto_pay,0
CUST-001333,58,33.86,2061.65,0,233,one_year,auto_pay,0
CUST-001334,38,62.84,2247.87,3,415,monthly,credit_card,1
CUST-001335,72,88.98,5907.35,1,350,one_year,bank_transfer,0
CUST-001336,46,106.82,5079.98,1,106,monthly,auto_pay,0
CUST-001337,21,56.96,1133.0,3,399,monthly,auto_pay,0
CUST-001338,56,76.77,3967.75,1,181,monthly,credit_card,0
CUST-001339,29,26.91,722.83,1,317,monthly,mailed_check,0
CUST-001340,38,37.03,1354.46,0,363,monthly,credit_card,0
CUST-001341,9,26.91,266.01,3,472,monthly,mailed_check,1
CUST-001342,8,92.79,691.44,1,474,monthly,auto_pay,0
CUST-001343,41,48.81,1920.58,0,403,monthly,bank_transfer,1
CUST-001344,13,92.37,1301.85,1,257,one_year,credit_card,1
CUST-001345,72,26.64,2095.81,1,206,monthly,mailed_check,0
CUST-001346,62,106.25,6230.25,0,226,monthly,auto_pay,0
CUST-001347,51,103.55,5682.89,1,475,monthly,mailed_check,0
CUST-001348,53,28.89,1420.59,2,110,two_year,mailed_check,0
CUST-001349,43,22.38,1012.68,1,267,one_year,credit_card,0
CUST-001350,4,25.63,92.53,1,342,two_year,auto_pay,0
CUST-001351,28,105.36,2894.98,4,21,two_year,bank_transfer,1
CUST-001352,36,43.47,1485.84,5,321,monthly,mailed_check,0
CUST-001353,66,74.83,5140.29,3,137,one_year,credit_card,0
CUST-001354,16,62.62,904.95,1,147,monthly,credit_card,0
CUST-001355,36,99.55,3558.64,2,314,two_year,auto_pay,0
CUST-001356,25,68.89,1790.01,1,14,monthly,auto_pay,0
CUST-001357,9,70.07,573.46,2,86,monthly,auto_pay,1
CUST-001358,7,118.91,898.53,1,232,two_year,bank_transfer,0
CUST-001359,26,35.01,884.99,2,296,one_year,bank_transfer,0
CUST-001360,6,103.07,577.02,2,63,two_year,mailed_check,1
CUST-001361,4,25.17,95.15,2,187,monthly,mailed_check,1
CUST-001362,25,67.76,1639.42,1,160,monthly,mailed_check,0
CUST-001363,14,108.63,1429.08,1,271,monthly,bank_transfer,1
CUST-001364,40,86.52,3468.12,1,157,monthly,mailed_check,0
CUST-001365,1,88.52,90.87,2,10,monthly,bank_transfer,1
CUST-001366,22,46.33,1005.69,1,269,monthly,mailed_check,0
CUST-001367,33,61.86,2011.59,3,425,one_year,mailed_check,0
CUST-001368,70,56.66,4189.66,1,296,monthly,credit_card,0
CUST-001369,46,72.14,3186.38,1,187,one_year,mailed_check,0
CUST-001370,64,66.22,4342.14,5,246,two_year,auto_pay,0
CUST-001371,25,52.69,1420.77,3,78,one_year,mailed_check,0
CUST-001372,32,50.55,1527.5,4,125,monthly,auto_pay,1
CUST-001373,30,45.09,1385.14,1,224,monthly,credit_card,0
CUST-001374,64,56.5,3939.97,2,300,monthly,mailed_check,1
CUST-001375,70,34.99,2463.9,1,248,one_year,credit_card,0
CUST-001376,70,107.21,8220.49,2,481,monthly,mailed_check,0
CUST-001377,54,80.21,4166.79,2,322,monthly,credit_card,1
CUST-001378,36,33.38,1217.13,0,21,two_year,mailed_check,0
CUST-001379,39,89.39,3354.46,3,267,one_year,bank_transfer,0
CUST-001380,71,104.77,6700.34,2,295,one_year,credit_card,0
CUST-001381,20,43.75,962.03,0,31,monthly,credit_card,1
CUST-001382,25,35.06,830.93,2,198,two_year,bank_transfer,0
CUST-001383,65,20.86,1484.2,3,437,monthly,mailed_check,0
CUST-001384,28,24.73,713.63,1,184,monthly,mailed_check,0
CUST-001385,17,96.23,1768.07,2,233,two_year,auto_pay,1
CUST-001386,40,118.72,5192.53,1,118,two_year,auto_pay,0
CUST-001387,23,24.49,570.91,0,47,monthly,bank_transfer,1
CUST-001388,65,94.81,6778.53,1,165,monthly,mailed_check,0
CUST-001389,66,27.19,1890.49,0,388,monthly,bank_transfer,0
CUST-001390,22,79.21,1750.92,3,491,one_year,mailed_check,0
CUST-001391,38,95.61,3745.77,2,333,one_year,bank_transfer,0
CUST-001392,71,55.92,3727.55,0,417,monthly,bank_transfer,0
CUST-001393,54,21.09,1027.49,0,328,monthly,bank_transfer,0
CUST-001394,15,79.52,1134.78,1,332,one_year,auto_pay,0
CUST-001395,43,119.12,5055.54,2,219,one_year,auto_pay,0
CUST-001396,45,45.76,1947.2,1,39,monthly,mailed_check,0
CUST-001397,47,38.95,1835.79,0,211,one_year,credit_card,0
CUST-001398,1,32.39,33.41,3,433,two_year,credit_card,1
CUST-001399,21,75.53,1635.55,0,272,monthly,mailed_check,0
CUST-001400,62,79.64,5326.54,1,383,one_year,mailed_check,0
CUST-001401,17,99.23,1844.24,2,34,one_year,credit_card,1
CUST-001402,21,95.31,2157.91,3,108,monthly,mailed_check,1
CUST-001403,23,109.25,2573.14,0,156,two_year,bank_transfer,0
CUST-001404,12,100.58,1135.93,0,186,one_year,mailed_check,0
CUST-001405,11,44.73,535.67,1,494,monthly,mailed_check,0
CUST-001406,25,75.59,1766.86,0,236,monthly,auto_pay,1
CUST-001407,63,49.74,2915.16,1,334,one_year,credit_card,0
CUST-001408,0,52.98,0.0,0,325,monthly,mailed_check,1
CUST-001409,20,113.19,2297.13,2,215,monthly,credit_card,1
CUST-001410,4,88.19,365.56,1,483,monthly,bank_transfer,0
CUST-001411,40,117.46,4241.05,3,118,one_year,auto_pay,0
CUST-001412,18,61.69,1172.16,2,26,two_year,credit_card,0
CUST-001413,57,73.74,3929.99,0,375,one_year,bank_transfer,0
CUST-001414,42,68.71,2768.36,2,330,one_year,mailed_check,0
CUST-001415,57,30.73,1689.28,2,137,monthly,credit_card,0
CUST-001416,46,43.67,1941.5,1,435,monthly,bank_transfer,0
CUST-001417,32,72.76,2449.56,3,89,two_year,credit_card,0
CUST-001418,62,26.74,1505.67,2,132,monthly,auto_pay,0
CUST-001419,34,113.15,3613.59,2,85,one_year,credit_card,0
CUST-001420,69,32.38,2020.77,2,101,monthly,bank_transfer,0
CUST-001421,72,39.8,3025.1,4,367,monthly,auto_pay,0
CUST-001422,42,96.53,4446.49,2,354,one_year,credit_card,0
CUST-001423,49,29.69,1501.23,0,324,monthly,credit_card,1
CUST-001424,18,110.03,2016.24,2,431,monthly,mailed_check,1
CUST-001425,59,92.57,5907.37,2,44,monthly,mailed_check,0
CUST-001426,49,26.86,1251.64,4,314,monthly,credit_card,0
CUST-001427,65,89.18,5294.08,1,66,monthly,mailed_check,0
CUST-001428,19,83.16,1583.19,2,478,two_year,bank_transfer,0
CUST-001429,57,95.73,5195.07,1,320,monthly,credit_card,1
CUST-001430,34,102.82,3461.68,1,382,one_year,mailed_check,0
CUST-001431,13,91.84,1183.49,1,289,one_year,bank_transfer,0
CUST-001432,12,78.62,909.26,1,197,monthly,bank_transfer,0
CUST-001433,41,52.25,2136.39,2,346,monthly,credit_card,0
CUST-001434,23,89.73,2014.32,2,419,two_year,mailed_check,0
CUST-001435,7,115.7,747.22,1,97,one_year,bank_transfer,0
CUST-001436,31,78.75,2620.3,3,437,two_year,auto_pay,0
CUST-001437,47,86.43,4225.73,0,366,monthly,credit_card,1
CUST-001438,23,63.71,1330.9,1,52,one_year,mailed_check,0
CUST-001439,69,95.61,6090.15,3,468,one_year,mailed_check,0
CUST-001440,56,119.77,6165.87,2,98,two_year,auto_pay,1
CUST-001441,37,36.04,1216.6,0,304,monthly,bank_transfer,0
CUST-001442,68,40.24,2495.01,0,73,two_year,auto_pay,0
CUST-001443,31,73.94,2134.95,2,106,monthly,bank_transfer,0
CUST-001444,10,68.14,728.81,0,325,one_year,mailed_check,1
CUST-001445,2,77.16,164.45,1,342,monthly,auto_pay,1
CUST-001446,68,24.91,1789.8,2,346,one_year,credit_card,0
CUST-001447,70,60.43,4327.14,0,178,monthly,mailed_check,0
CUST-001448,53,78.3,4335.4,1,411,one_year,credit_card,0
CUST-001449,7,78.52,575.86,0,34,monthly,bank_transfer,1
CUST-001450,21,85.73,1940.51,2,428,monthly,bank_transfer,0
CUST-001451,2,92.02,192.59,1,158,one_year,credit_card,1
CUST-001452,3,84.15,264.39,2,314,one_year,mailed_check,1
CUST-001453,17,99.02,1785.71,1,453,monthly,mailed_check,1
CUST-001454,41,82.48,3419.79,2,135,one_year,credit_card,0
CUST-001455,4,73.75,278.07,1,211,monthly,bank_transfer,1
CUST-001456,71,80.62,5248.4,1,415,one_year,bank_transfer,0
CUST-001457,33,30.12,977.87,0,433,one_year,auto_pay,0
CUST-001458,19,47.32,825.66,2,125,one_year,auto_pay,0
CUST-001459,37,72.74,2513.37,1,259,one_year,auto_pay,0
CUST-001460,57,107.3,5533.65,1,173,monthly,credit_card,0
CUST-001461,22,87.91,1856.74,0,263,monthly,auto_pay,1
CUST-001462,3,29.04,95.31,3,195,one_year,credit_card,1
CUST-001463,3,79.23,231.93,3,12,monthly,credit_card,1
CUST-001464,62,42.17,2479.05,2,463,monthly,mailed_check,1
CUST-001465,8,93.4,732.77,2,322,one_year,credit_card,1
CUST-001466,46,102.74,4538.26,6,236,monthly,credit_card,1
CUST-001467,28,79.35,2299.06,1,62,monthly,bank_transfer,0
CUST-001468,56,79.14,4551.03,0,44,two_year,auto_pay,0
CUST-001469,4,53.86,195.07,3,244,monthly,auto_pay,0
CUST-001470,65,64.63,4210.46,4,328,monthly,credit_card,0
CUST-001471,50,106.41,4826.97,1,137,monthly,mailed_check,1
CUST-001472,32,92.33,3059.37,0,374,monthly,bank_transfer,0
CUST-001473,15,71.98,1173.81,1,202,one_year,auto_pay,0
CUST-001474,71,56.82,4363.0,0,15,one_year,credit_card,0
CUST-001475,22,25.04,518.46,1,273,one_year,mailed_check,1
CUST-001476,35,34.3,1258.76,1,98,monthly,bank_transfer,0
CUST-001477,28,39.3,1164.9,1,17,monthly,mailed_check,0
CUST-001478,16,57.34,984.3,0,73,monthly,bank_transfer,1
CUST-001479,30,114.41,3267.27,0,149,one_year,auto_pay,0
CUST-001480,11,70.52,768.09,1,262,one_year,auto_pay,0
CUST-001481,0,43.48,0.0,1,494,monthly,credit_card,0
CUST-001482,21,30.58,581.08,1,116,one_year,credit_card,0
CUST-001483,8,53.83,444.34,2,38,one_year,bank_transfer,0
CUST-001484,30,101.57,3005.33,1,103,monthly,credit_card,0
CUST-001485,62,58.33,3434.27,1,166,one_year,auto_pay,0
CUST-001486,11,97.25,1144.01,1,110,one_year,credit_card,0
CUST-001487,0,100.27,0.0,3,167,monthly,auto_pay,1
CUST-001488,8,31.08,273.24,2,484,monthly,credit_card,1
CUST-001489,37,80.87,3167.75,3,195,one_year,credit_card,0
CUST-001490,20,115.91,2489.38,0,321,two_year,bank_transfer,0
CUST-001491,35,60.21,2222.55,2,345,one_year,auto_pay,0
CUST-001492,2,25.09,46.23,0,73,one_year,bank_transfer,0
CUST-001493,24,112.33,2461.39,1,131,one_year,bank_transfer,0
CUST-001494,29,108.37,3403.63,1,213,monthly,bank_transfer,1
CUST-001495,31,72.21,2076.53,0,235,monthly,bank_transfer,1
CUST-001496,40,75.23,2943.74,0,16,monthly,bank_transfer,0
CUST-001497,56,41.17,2356.2,0,325,two_year,mailed_check,0
CUST-001498,34,101.95,3266.57,2,157,one_year,auto_pay,0
CUST-001499,61,69.86,4027.32,3,167,two_year,bank_transfer,0
CUST-001500,38,23.39,882.82,2,305,monthly,auto_pay,0
CUST-001501,19,88.3,1631.02,2,474,monthly,auto_pay,1
CUST-001502,16,115.05,1905.81,1,433,one_year,mailed_check,0
CUST-001503,23,102.92,2165.99,1,490,monthly,auto_pay,1
CUST-001504,43,47.72,2047.35,3,212,monthly,credit_card,1
CUST-001505,17,25.33,402.56,2,68,one_year,auto_pay,0
CUST-001506,66,114.04,7687.3,1,115,one_year,mailed_check,0
CUST-001507,35,113.71,3674.37,1,178,one_year,credit_card,0
CUST-001508,63,73.24,4335.09,2,157,monthly,credit_card,0
CUST-001509,49,84.23,4378.12,3,111,monthly,auto_pay,1
CUST-001510,24,66.26,1506.01,1,83,monthly,mailed_check,1
CUST-001511,16,61.98,1038.7,3,101,monthly,bank_transfer,0
CUST-001512,54,31.94,1646.48,1,332,monthly,auto_pay,0
CUST-001513,24,29.68,674.57,0,250,monthly,auto_pay,0
CUST-001514,18,43.27,747.57,3,28,two_year,auto_pay,0
CUST-001515,67,103.66,7474.35,1,286,monthly,credit_card,0
CUST-001516,35,34.58,1185.41,2,422,monthly,bank_transfer,1
CUST-001517,3,42.67,121.45,2,218,monthly,mailed_check,1
CUST-001518,36,74.86,2714.71,2,166,one_year,mailed_check,0
CUST-001519,33,41.51,1338.5,2,143,monthly,mailed_check,0
CUST-001520,63,36.32,2420.96,0,195,monthly,credit_card,0
CUST-001521,51,76.33,4274.67,2,146,monthly,bank_transfer,0
CUST-001522,13,56.81,742.46,4,462,monthly,credit_card,1
CUST-001523,10,82.62,818.23,1,496,one_year,bank_transfer,0
CUST-001524,44,111.22,4740.05,1,178,monthly,mailed_check,0
CUST-001525,3,35.1,115.27,0,462,monthly,bank_transfer,1
CUST-001526,23,111.34,2552.26,1,428,one_year,credit_card,0
CUST-001527,10,110.25,1031.5,0,47,monthly,auto_pay,1
CUST-001528,1,102.91,112.57,1,250,one_year,mailed_check,1
CUST-001529,67,83.13,6083.11,3,331,monthly,auto_pay,0
CUST-001530,6,82.01,485.73,1,216,one_year,mailed_check,0
CUST-001531,0,83.92,0.0,1,233,monthly,auto_pay,0
CUST-001532,68,89.05,6273.92,2,252,monthly,auto_pay,0
CUST-001533,13,21.65,299.97,1,347,monthly,mailed_check,0
CUST-001534,59,115.81,6830.78,0,153,two_year,bank_transfer,0
CUST-001535,2,78.56,151.8,0,302,monthly,bank_transfer,1
CUST-001536,11,98.15,1036.77,0,129,two_year,auto_pay,0
CUST-001537,8,57.73,445.82,0,445,two_year,auto_pay,1
CUST-001538,51,21.24,1000.49,2,51,monthly,bank_transfer,0
CUST-001539,45,70.97,3371.61,1,42,monthly,bank_transfer,0
CUST-001540,34,70.72,2214.51,1,28,monthly,credit_card,1
CUST-001541,17,63.7,1060.88,2,181,two_year,auto_pay,0
CUST-001542,6,53.97,345.51,3,307,one_year,credit_card,0
CUST-001543,41,44.98,1808.81,0,492,monthly,bank_transfer,1
CUST-001544,16,72.75,1116.22,3,232,monthly,bank_transfer,1
CUST-001545,43,57.53,2695.57,3,99,one_year,mailed_check,0
CUST-001546,50,116.99,5412.59,1,190,monthly,bank_transfer,0
CUST-001547,62,37.29,2489.93,3,72,monthly,credit_card,1
CUST-001548,36,51.97,1707.06,1,241,monthly,auto_pay,0
CUST-001549,0,49.4,0.0,1,367,monthly,credit_card,1
CUST-001550,20,74.33,1525.76,2,27,two_year,bank_transfer,0
CUST-001551,62,69.93,4222.97,1,390,one_year,bank_transfer,0
CUST-001552,38,84.37,3228.25,2,121,monthly,credit_card,0
CUST-001553,45,115.0,4868.64,3,339,monthly,mailed_check,0
CUST-001554,33,48.52,1623.27,2,409,one_year,bank_transfer,1
CUST-001555,11,89.28,910.3,3,390,monthly,auto_pay,0
CUST-001556,65,22.5,1549.11,1,338,monthly,mailed_check,0
CUST-001557,56,46.24,2632.83,2,349,monthly,bank_transfer,0
CUST-001558,72,66.37,4761.37,3,101,one_year,mailed_check,0
CUST-001559,62,23.1,1304.64,3,76,two_year,bank_transfer,0
CUST-001560,21,81.77,1717.09,1,196,one_year,mailed_check,0
CUST-001561,18,87.83,1601.04,0,308,monthly,bank_transfer,1
CUST-001562,18,94.67,1624.2,1,312,one_year,credit_card,0
CUST-001563,67,71.66,4971.75,1,390,monthly,mailed_check,0
CUST-001564,40,80.39,2943.41,0,161,two_year,mailed_check,0
CUST-001565,33,59.61,1852.52,4,434,monthly,mailed_check,1
CUST-001566,70,24.13,1769.35,2,230,monthly,credit_card,0
CUST-001567,44,30.0,1226.87,3,130,monthly,mailed_check,0
CUST-001568,66,85.5,5355.83,1,370,monthly,bank_transfer,0
CUST-001569,71,119.56,8744.87,2,72,monthly,mailed_check,0
CUST-001570,5,21.58,112.84,0,208,one_year,mailed_check,0
CUST-001571,26,75.76,1793.07,6,392,one_year,credit_card,1
CUST-001572,53,95.1,4663.88,1,387,one_year,bank_transfer,0
CUST-001573,59,102.68,5992.84,0,135,monthly,bank_transfer,0
CUST-001574,10,74.52,759.03,1,91,monthly,bank_transfer,1
CUST-001575,23,81.99,1868.34,4,25,monthly,auto_pay,1
CUST-001576,40,89.67,3692.3,0,53,monthly,bank_transfer,1
CUST-001577,58,105.9,6456.67,1,414,monthly,auto_pay,0
CUST-001578,8,32.23,281.02,1,393,two_year,auto_pay,0
CUST-001579,43,112.62,4697.26,0,257,two_year,credit_card,0
CUST-001580,21,22.6,442.62,0,289,monthly,credit_card,0
CUST-001581,15,103.62,1480.96,1,170,one_year,auto_pay,0
CUST-001582,37,27.67,951.75,1,104,one_year,credit_card,0
CUST-001583,30,39.46,1158.76,1,15,monthly,credit_card,0
CUST-001584,46,20.39,1007.83,0,339,one_year,auto_pay,0
CUST-001585,23,64.53,1438.79,3,27,monthly,bank_transfer,1
CUST-001586,60,53.44,2981.2,1,61,monthly,credit_card,0
CUST-001587,5,36.6,183.83,1,398,two_year,bank_transfer,0
CUST-001588,62,65.11,4434.0,0,295,one_year,auto_pay,0
CUST-001589,2,60.24,112.97,1,249,monthly,mailed_check,0
CUST-001590,53,96.77,5413.84,0,117,monthly,mailed_check,0
CUST-001591,25,109.31,2909.48,0,83,two_year,auto_pay,0
CUST-001592,27,85.26,2256.6,2,238,monthly,mailed_check,0
CUST-001593,1,32.44,33.22,3,185,two_year,auto_pay,0
CUST-001594,51,49.54,2492.37,3,271,two_year,bank_transfer,0
CUST-001595,12,111.33,1272.46,0,90,monthly,mailed_check,0
CUST-001596,48,28.87,1365.28,0,123,one_year,bank_transfer,0
CUST-001597,52,60.69,2900.44,0,65,one_year,mailed_check,0
CUST-001598,61,114.25,7257.72,0,217,one_year,mailed_check,0
CUST-001599,51,115.07,6254.95,1,145,monthly,bank_transfer,0
CUST-001600,22,61.12,1292.84,2,119,monthly,auto_pay,1
CUST-001601,53,86.74,4658.34,2,279,monthly,mailed_check,0
CUST-001602,60,65.67,3729.12,5,253,one_year,mailed_check,1
CUST-001603,23,95.35,2029.65,3,112,one_year,credit_card,0
CUST-001604,9,23.16,215.26,3,352,one_year,mailed_check,1
CUST-001605,64,34.42,2041.68,1,178,one_year,auto_pay,0
CUST-001606,10,81.42,860.12,3,177,monthly,credit_card,0
CUST-001607,43,43.26,1775.26,1,244,monthly,credit_card,0
CUST-001608,17,86.61,1566.16,2,78,one_year,auto_pay,0
CUST-001609,9,55.12,483.03,2,215,monthly,bank_transfer,1
CUST-001610,56,108.66,5925.34,3,295,one_year,credit_card,0
CUST-001611,10,101.93,1070.38,2,73,monthly,auto_pay,0
CUST-001612,48,69.28,3332.27,1,286,monthly,auto_pay,0
CUST-001613,50,97.29,4573.58,2,29,two_year,credit_card,0
CUST-001614,4,47.11,201.65,2,305,monthly,bank_transfer,1
CUST-001615,12,69.43,806.52,5,27,monthly,bank_transfer,1
CUST-001616,57,39.75,2085.75,2,95,one_year,mailed_check,0
CUST-001617,37,106.09,3859.39,1,181,one_year,auto_pay,0
CUST-001618,8,102.31,830.59,2,311,two_year,credit_card,0
CUST-001619,72,110.21,8109.51,0,362,two_year,auto_pay,0
CUST-001620,19,107.75,2184.66,2,239,one_year,mailed_check,0
CUST-001621,0,115.96,0.0,2,74,monthly,credit_card,1
CUST-001622,67,42.83,2711.04,3,199,monthly,mailed_check,0
CUST-001623,1,113.18,107.79,2,395,two_year,credit_card,0
CUST-001624,40,77.12,2838.53,0,54,monthly,auto_pay,0
CUST-001625,72,62.25,4693.48,1,360,two_year,bank_transfer,0
CUST-001626,42,76.04,2941.98,4,199,one_year,auto_pay,0
CUST-001627,42,54.26,2327.15,2,11,monthly,mailed_check,0
CUST-001628,28,48.86,1394.61,1,350,monthly,mailed_check,0
CUST-001629,9,44.13,419.85,0,23,one_year,mailed_check,1
CUST-001630,41,28.24,1059.34,0,191,monthly,mailed_check,1
CUST-001631,65,69.66,4258.86,0,105,monthly,bank_transfer,0
CUST-001632,6,108.78,706.14,2,296,one_year,bank_transfer,1
CUST-001633,64,83.02,5390.04,3,37,monthly,auto_pay,0
CUST-001634,30,72.1,2144.7,5,54,monthly,credit_card,1
CUST-001635,39,62.86,2572.98,3,270,one_year,auto_pay,0
CUST-001636,12,66.44,861.47,0,497,one_year,auto_pay,0
CUST-001637,45,40.93,1754.55,1,29,monthly,mailed_check,0
CUST-001638,13,102.29,1436.54,1,235,two_year,credit_card,1
CUST-001639,19,39.84,697.72,1,403,two_year,credit_card,0
CUST-001640,52,91.66,5221.68,2,152,monthly,credit_card,0
CUST-001641,3,96.0,268.7,0,251,monthly,auto_pay,1
CUST-001642,32,77.49,2363.75,3,420,one_year,auto_pay,0
CUST-001643,43,106.29,4201.72,1,366,monthly,auto_pay,1
CUST-001644,9,49.11,468.83,2,153,one_year,credit_card,0
CUST-001645,21,108.16,2491.33,2,377,one_year,bank_transfer,0
CUST-001646,25,92.94,2229.15,1,341,monthly,bank_transfer,0
CUST-001647,48,99.87,4626.57,0,258,one_year,credit_card,0
